0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  19  
0  19  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  19  
0  19  
0  1  
0  19  
0  1  
0  1  
0  19  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  19  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  1  
0  19  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  19  
0  1  
0  1  
0  19  
0  1  
0  1  
0  19  
0  19  
0  1  
0  19  
0  1  
0  19  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
0  1  
