13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
13  20  
20  59  
20  59  
20  59  
20  99  
20  63  
0  20  
0  20  
0  20  
0  20  
20  26  
0  20  
20  63  
0  20  
20  43  
20  21  
20  39  
0  20  
20  57  
20  52  
0  20  
0  20  
20  61  
0  20  
20  59  
5  20  
20  67  
20  48  
20  34  
1  60  
0  20  
20  63  
20  99  
0  20  
20  21  
0  20  
0  20  
0  20  
20  68  
0  20  
20  21  
20  68  
0  20  
20  40  
20  53  
0  20  
20  59  
18  20  
20  51  
0  20  
20  58  
20  40  
0  20  
0  20  
5  20  
0  20  
20  60  
0  20  
20  64  
0  20  
0  20  
20  99  
20  21  
0  20  
0  20  
0  20  
0  20  
20  21  
18  20  
0  20  
0  20  
1  60  
0  20  
20  26  
20  59  
20  43  
20  34  
0  20  
0  20  
20  21  
0  20  
20  60  
0  20  
0  20  
0  20  
11  20  
5  20  
0  20  
20  53  
20  79  
0  20  
1  20  
20  90  
20  99  
20  43  
6  20  
20  63  
20  53  
0  20  
11  20  
0  20  
0  20  
0  20  
20  63  
0  20  
20  60  
20  39  
0  20  
0  20  
0  20  
20  70  
0  20  
20  43  
0  20  
0  20  
20  31  
20  99  
20  53  
0  20  
20  61  
20  53  
20  51  
0  20  
0  20  
0  20  
0  20  
20  65  
20  21  
0  20  
18  20  
0  20  
0  20  
20  31  
20  98  
20  99  
0  20  
0  20  
0  20  
20  60  
20  21  
20  21  
20  48  
20  65  
20  70  
0  20  
10  20  
20  48  
18  20  
0  20  
20  53  
0  20  
20  59  
11  20  
0  20  
20  60  
0  20  
0  20  
20  31  
10  20  
20  29  
20  26  
20  29  
0  20  
20  21  
20  59  
0  20  
20  57  
20  21  
0  20  
0  20  
20  79  
20  21  
0  20  
20  99  
6  20  
20  43  
20  59  
20  40  
0  20  
20  26  
20  58  
